fdc_id,description,protein_g,fat_g,carbs_g,calories_kcal,fiber_g,sodium_mg,saturated_fat_g
172317,"Babyfood, corn and sweet potatoes, strained",1.26,0.28,15.23,68.0,1.8,14.0,0.053
170972,"Babyfood, crackers, vegetable",8.4,19.6,66.85,477.0,4.0,633.0,1.966
169872,"Babyfood, dessert, banana pudding, strained",1.0,0.8,14.14,68.0,0.8,54.0,0.264
168135,"Babyfood, dessert, banana yogurt, strained",1.1,0.52,17.35,78.0,0.5,14.0,0.37
168134,"Babyfood, dessert, blueberry yogurt, strained",0.5,0.7,17.05,77.0,0.4,14.0,0.452
171373,"Babyfood, dessert, cherry vanilla pudding, junior",0.2,0.2,18.4,69.0,0.3,0.0,0.058
170979,"Babyfood, dessert, cherry vanilla pudding, strained",0.2,0.3,17.8,68.0,0.3,0.0,0.087
171380,"Babyfood, dessert, custard pudding, vanilla, junior",1.76,0.98,17.58,86.0,0.2,26.0,0.325
171379,"Babyfood, dessert, custard pudding, vanilla, strained",1.6,2.0,16.0,85.0,0.0,0.0,1.01
170977,"Babyfood, dessert, dutch apple, junior",0.2,0.16,19.18,79.0,1.4,3.0,0.025
170976,"Babyfood, dessert, dutch apple, strained",0.2,0.4,19.74,75.0,1.4,0.0,0.19
171377,"Babyfood, dessert, fruit dessert, without ascorbic acid, junior",0.3,0.0,17.2,63.0,0.6,0.0,0.0
170983,"Babyfood, dessert, fruit dessert, without ascorbic acid, strained",0.3,0.0,16.0,59.0,0.6,0.0,0.0
171374,"Babyfood, dessert, fruit pudding, orange, strained",1.1,0.9,17.7,80.0,0.6,20.0,0.545
170982,"Babyfood, dessert, fruit pudding, pineapple, strained",1.3,0.3,20.3,81.0,0.7,0.0,0.099
171376,"Babyfood, dessert, peach cobbler, junior",0.3,0.0,18.3,67.0,0.7,0.0,0.0
171375,"Babyfood, dessert, peach cobbler, strained",0.3,0.0,17.8,65.0,0.7,7.0,0.0
170981,"Babyfood, dessert, peach melba, junior",0.3,0.0,16.4,60.0,,9.0,
170980,"Babyfood, dessert, peach melba, strained",0.2,0.0,16.5,60.0,,9.0,
168133,"Babyfood, dessert, peach yogurt",0.9,0.18,17.6,77.0,0.4,14.0,0.117
171378,"Babyfood, dessert, tropical fruit, junior",0.2,0.0,16.4,60.0,,7.0,
172287,"Babyfood, dinner, apples and chicken, strained",2.16,1.38,10.88,65.0,1.8,12.0,0.347
172260,"Babyfood, dinner, beef and rice, toddler",5.0,2.9,8.8,82.0,,32.0,
173489,"Babyfood, dinner, beef lasagna, toddler",4.2,2.1,10.0,77.0,,41.0,
173516,"Babyfood, dinner, beef noodle, junior",2.5,1.9,7.3,57.0,1.1,26.0,0.766
172258,"Babyfood, dinner, beef noodle, strained",2.44,2.26,8.18,63.0,1.3,15.0,0.937
172261,"Babyfood, dinner, beef with vegetables",2.03,6.93,6.36,96.0,1.8,38.0,2.84
172288,"Babyfood, dinner, broccoli and chicken, junior",3.59,2.48,6.34,62.0,1.4,17.0,0.51
169054,"Babyfood, dinner, chicken and rice",1.6,0.9,9.2,51.0,1.1,25.0,0.211
172264,"Babyfood, dinner, chicken noodle, junior",3.53,3.23,7.8,74.0,1.7,25.0,0.341
172263,"Babyfood, dinner, chicken noodle, strained",3.53,3.22,7.81,74.0,1.7,25.0,0.341
173496,"Babyfood, dinner, chicken soup, strained",1.6,1.7,7.2,50.0,1.1,16.0,0.278
173497,"Babyfood, dinner, chicken stew, toddler",5.2,3.7,6.4,78.0,0.6,25.0,1.1
172270,"Babyfood, dinner, macaroni and cheese, junior",2.6,2.0,8.2,61.0,0.3,183.0,1.175
173503,"Babyfood, dinner, macaroni and cheese, strained",3.14,2.11,8.95,67.0,0.7,88.0,1.291
173491,"Babyfood, dinner, macaroni and tomato and beef, junior",2.5,1.1,9.4,59.0,1.1,35.0,0.411
173490,"Babyfood, dinner, macaroni and tomato and beef, strained",2.36,1.47,9.45,61.0,1.2,38.0,0.486
168125,"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",4.34,1.9,11.53,82.0,1.1,35.0,0.705
172281,"Babyfood, dinner, mixed vegetable, junior",1.01,0.11,7.88,34.0,1.0,40.0,0.0
173514,"Babyfood, dinner, mixed vegetable, strained",1.2,0.1,9.5,41.0,,38.0,
172266,"Babyfood, dinner, pasta with vegetables",1.7,2.1,8.4,60.0,1.5,11.0,1.23
173492,"Babyfood, dinner, spaghetti and tomato and meat, junior",2.57,1.37,11.42,68.0,1.1,30.0,0.543
173493,"Babyfood, dinner, spaghetti and tomato and meat, toddler",5.3,1.0,10.8,75.0,,239.0,
173521,"Babyfood, dinner, sweet potatoes and chicken, strained",2.51,2.17,11.04,74.0,1.3,22.0,0.572
173500,"Babyfood, dinner, turkey and rice, junior",2.37,0.92,9.57,56.0,1.0,23.0,0.239
172269,"Babyfood, dinner, turkey and rice, strained",2.27,1.24,7.94,52.0,0.9,19.0,0.338
172286,"Babyfood, dinner, turkey, rice, and vegetables, toddler",3.8,1.6,7.5,60.0,0.8,176.0,0.5
173495,"Babyfood, dinner, vegetables and beef, junior",2.21,3.6,8.84,77.0,1.3,31.0,1.367
173494,"Babyfood, dinner, vegetables and beef, strained",2.21,3.6,8.84,77.0,1.3,31.0,0.87
173513,"Babyfood, dinner, vegetables and chicken, junior",2.04,1.12,8.66,53.0,1.1,34.0,0.302
173488,"Babyfood, dinner, vegetables and dumplings and beef, junior",2.1,0.8,8.0,48.0,,52.0,
172256,"Babyfood, dinner, vegetables and dumplings and beef, strained",2.0,0.9,7.7,48.0,,49.0,
172262,"Babyfood, dinner, vegetables and lamb, junior",2.1,1.7,7.1,51.0,1.1,13.0,0.696
172268,"Babyfood, dinner, vegetables and noodles and turkey, junior",1.8,1.5,7.6,52.0,1.1,17.0,
172267,"Babyfood, dinner, vegetables and noodles and turkey, strained",1.2,1.2,6.8,44.0,1.1,21.0,
173502,"Babyfood, dinner, vegetables and turkey, junior",1.72,1.74,7.55,53.0,0.9,45.0,0.485
173501,"Babyfood, dinner, vegetables and turkey, strained",2.32,0.9,7.62,48.0,1.5,20.0,0.236
173498,"Babyfood, dinner, vegetables chicken, strained",2.47,1.73,8.42,59.0,2.1,24.0,0.496
172265,"Babyfood, dinner, vegetables, noodles and chicken, junior",1.7,2.2,9.1,64.0,1.1,26.0,
173499,"Babyfood, dinner, vegetables, noodles and chicken, strained",2.0,2.5,7.9,63.0,1.1,20.0,
172252,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon",6.19,2.3,85.79,344.0,3.8,13.0,0.143
171388,"Babyfood, fortified cereal bar, fruit filling",5.43,5.3,68.63,344.0,1.7,157.0,0.453
170952,"Babyfood, fruit and vegetable, apple and sweet potato",0.3,0.22,15.3,64.0,1.4,3.0,0.041
171341,"Babyfood, fruit dessert, mango with tapioca",0.3,0.2,19.0,70.0,1.1,4.0,0.039
168140,"Babyfood, fruit supreme dessert",0.5,0.2,17.18,73.0,2.0,1.0,0.03
170958,"Babyfood, fruit, apple and blueberry, junior",0.2,0.2,16.6,62.0,1.8,1.0,0.024
170957,"Babyfood, fruit, apple and blueberry, strained",0.2,0.2,16.3,61.0,1.8,1.0,0.024
171346,"Babyfood, fruit, apple and raspberry, junior",0.2,0.2,15.4,58.0,2.1,0.0,0.032
171345,"Babyfood, fruit, apple and raspberry, strained",0.2,0.2,15.6,58.0,2.1,0.0,0.033
170948,"Babyfood, fruit, applesauce and apricots, junior",0.2,0.2,12.4,47.0,1.8,0.0,0.028
170947,"Babyfood, fruit, applesauce and apricots, strained",0.2,0.2,11.64,44.0,1.8,0.0,0.024
170950,"Babyfood, fruit, applesauce and cherries, junior",0.0,0.0,14.1,51.0,1.1,1.0,0.0
170949,"Babyfood, fruit, applesauce and cherries, strained",0.0,0.0,14.1,51.0,1.1,1.0,0.0
171344,"Babyfood, fruit, applesauce and pineapple, junior",0.1,0.1,10.5,39.0,1.5,2.0,0.011
171343,"Babyfood, fruit, applesauce and pineapple, strained",0.1,0.1,10.1,37.0,1.5,2.0,0.01
170951,"Babyfood, fruit, applesauce with banana, junior",0.37,0.1,16.16,66.0,1.6,3.0,0.04
172278,"Babyfood, fruit, applesauce, junior",0.0,0.0,10.3,37.0,1.7,1.0,0.0
173512,"Babyfood, fruit, applesauce, strained",0.2,0.2,10.8,41.0,1.7,0.0,0.032
170942,"Babyfood, fruit, apricot with tapioca, junior",0.3,0.0,17.3,63.0,1.5,0.0,0.0
172279,"Babyfood, fruit, apricot with tapioca, strained",0.3,0.0,16.3,60.0,1.5,0.0,0.0
170998,"Babyfood, fruit, banana and strawberry, junior",0.71,0.37,25.78,109.0,1.4,1.0,0.121
170953,"Babyfood, fruit, bananas and pineapple with tapioca, junior",0.2,0.1,18.4,68.0,1.6,0.0,0.036
170954,"Babyfood, fruit, bananas and pineapple with tapioca, strained",0.2,0.0,17.8,65.0,1.6,0.0,0.0
170956,"Babyfood, fruit, bananas with apples and pears, strained",0.9,0.22,19.31,83.0,1.4,2.0,0.106
172282,"Babyfood, fruit, bananas with tapioca, junior",0.4,0.2,17.8,67.0,1.6,0.0,0.076
171335,"Babyfood, fruit, bananas with tapioca, strained",0.4,0.1,15.3,56.0,1.6,0.0,0.035
171348,"Babyfood, fruit, guava and papaya with tapioca, strained",0.2,0.1,17.0,63.0,,4.0,
171350,"Babyfood, fruit, papaya and applesauce with tapioca, strained",0.2,0.1,18.9,70.0,1.4,5.0,
171337,"Babyfood, fruit, peaches, junior",0.94,0.33,14.48,65.0,1.3,4.0,0.02
171336,"Babyfood, fruit, peaches, strained",0.94,0.33,14.48,65.0,1.3,4.0,0.02
171347,"Babyfood, fruit, pears and pineapple, junior",0.3,0.2,11.4,44.0,2.6,0.0,0.013
170955,"Babyfood, fruit, pears and pineapple, strained",0.3,0.1,10.9,41.0,2.6,0.0,0.007
170943,"Babyfood, fruit, pears, junior",0.3,0.1,11.6,44.0,2.8,1.0,0.006
171338,"Babyfood, fruit, pears, strained",0.3,0.2,10.8,42.0,2.8,1.0,0.012
170945,"Babyfood, fruit, plums with tapioca, without ascorbic acid, junior",0.1,0.0,20.5,74.0,1.2,0.0,0.0
170944,"Babyfood, fruit, plums with tapioca, without ascorbic acid, strained",0.1,0.0,19.7,71.0,1.2,0.0,0.0
171339,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior",0.6,0.1,18.7,70.0,2.7,2.0,0.008
170946,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, strained",0.6,0.1,18.5,69.0,2.7,5.0,0.008
169874,"Babyfood, fruit, tutti frutti, junior",0.4,0.4,16.0,69.0,0.4,17.0,0.11
169873,"Babyfood, fruit, tutti frutti, strained",0.4,0.3,15.48,66.0,0.6,25.0,0.087
168144,"Babyfood, grape juice, no sugar, canned",0.0,0.0,15.38,62.0,0.0,10.0,0.0
169049,"Babyfood, green beans and turkey, strained",4.1,1.5,5.35,51.0,1.4,11.0,0.5
172273,"Babyfood, green beans, dices, toddler",1.2,0.2,5.7,29.0,1.3,37.0,0.044
173478,"Babyfood, juice treats, fruit medley, toddler",0.0,0.02,86.68,347.0,0.0,89.0,0.0
170959,"Babyfood, juice, apple",0.0,0.1,11.7,47.0,0.1,8.0,0.018
167729,"Babyfood, juice, apple - cherry",0.2,0.1,11.2,47.0,0.3,4.0,0.02
171381,"Babyfood, juice, apple and grape",0.1,0.2,11.34,46.0,0.1,0.0,0.04
171352,"Babyfood, juice, apple and peach",0.2,0.1,10.5,43.0,0.1,0.0,0.018
171353,"Babyfood, juice, apple and prune",0.2,0.1,18.1,72.0,0.1,8.0,0.018
170985,"Babyfood, juice, apple, with calcium",0.06,0.1,11.1,46.0,0.4,3.0,0.018
169042,"Babyfood, juice, apple-sweet potato",0.3,0.1,11.4,47.0,0.5,5.0,0.03
170984,"Babyfood, juice, fruit punch, with calcium",0.2,0.1,12.7,52.0,0.4,4.0,0.02
171357,"Babyfood, juice, mixed fruit",0.1,0.1,11.7,47.0,0.1,8.0,0.015
171354,"Babyfood, juice, orange",0.6,0.3,10.2,45.0,0.1,0.0,0.035
171355,"Babyfood, juice, orange and apple",0.4,0.2,10.1,43.0,,3.0,
170960,"Babyfood, juice, orange and apple and banana",0.4,0.1,11.5,47.0,0.1,0.0,0.016
170961,"Babyfood, juice, orange and apricot",0.8,0.1,10.9,46.0,0.1,6.0,0.011
170962,"Babyfood, juice, orange and banana",0.7,0.1,11.9,50.0,,3.0,
170963,"Babyfood, juice, orange and pineapple",0.5,0.1,11.7,48.0,0.1,2.0,0.01
169043,"Babyfood, juice, orange-carrot",0.5,0.1,9.9,43.0,0.4,10.0,0.01
167718,"Babyfood, juice, pear",0.0,0.0,11.86,43.0,0.1,8.0,0.0
171356,"Babyfood, juice, prune and orange",0.6,0.3,16.8,70.0,,2.0,
172259,"Babyfood, macaroni and cheese, toddler",3.5,2.6,11.2,82.0,0.5,264.0,1.53
170989,"Babyfood, mashed cheddar potatoes and broccoli, toddlers",1.11,1.47,7.47,48.0,1.2,176.0,0.875
167720,"Babyfood, meat, beef with vegetables, toddler",3.5,2.1,8.72,69.0,1.8,26.0,0.847
172244,"Babyfood, meat, beef, junior",12.03,2.52,2.43,81.0,0.0,41.0,1.18
173479,"Babyfood, meat, beef, strained",12.03,2.52,2.43,81.0,0.0,41.0,1.18
172249,"Babyfood, meat, chicken sticks, junior",14.6,14.4,1.5,188.0,0.2,267.0,4.094
172248,"Babyfood, meat, chicken, junior",14.0,9.6,0.0,146.0,0.0,49.0,2.47
173483,"Babyfood, meat, chicken, strained",13.7,7.9,0.1,130.0,0.0,49.0,2.03
173480,"Babyfood, meat, ham, junior",11.3,3.8,3.7,97.0,0.0,44.0,1.271
172247,"Babyfood, meat, ham, strained",11.3,3.8,3.7,97.0,0.0,44.0,1.267
173482,"Babyfood, meat, lamb, junior",15.2,5.2,0.0,112.0,0.0,42.0,2.56
173481,"Babyfood, meat, lamb, strained",14.07,3.41,0.85,94.0,0.0,43.0,1.65
173486,"Babyfood, meat, meat sticks, junior",13.4,14.6,1.1,184.0,0.2,267.0,5.82
172246,"Babyfood, meat, pork, strained",14.0,7.1,0.0,124.0,0.0,42.0,2.4
173484,"Babyfood, meat, turkey sticks, junior",13.7,14.2,1.4,188.0,0.2,295.0,4.143
172251,"Babyfood, meat, turkey, junior",11.5,6.2,1.4,111.0,0.0,49.0,1.641
172250,"Babyfood, meat, turkey, strained",11.5,6.2,1.4,111.0,0.0,49.0,1.641
172245,"Babyfood, meat, veal, strained",13.12,2.45,1.51,81.0,0.0,39.0,1.063
168091,"Babyfood, mixed fruit juice with low fat yogurt",2.4,0.8,14.68,74.0,0.4,36.0,0.517
167726,"Babyfood, mixed fruit yogurt, strained",0.8,0.8,16.23,75.0,0.4,16.0,0.517
171367,"Babyfood, oatmeal cereal with fruit, dry, instant, toddler fortified",10.5,7.05,74.1,402.0,7.8,0.0,1.572
171349,"Babyfood, peaches, dices, toddler",0.5,0.2,11.8,51.0,0.8,9.0,0.016
171342,"Babyfood, pears, dices, toddler",0.3,0.1,13.6,57.0,1.2,6.0,0.01
169865,"Babyfood, peas and brown rice",3.4,0.5,11.49,64.0,2.5,6.0,0.1
170940,"Babyfood, peas, dices, toddler",3.9,0.8,10.3,64.0,3.9,48.0,0.14
172285,"Babyfood, plums, bananas and rice, strained",1.1,0.3,12.7,57.0,1.3,0.0,0.06
173508,"Babyfood, potatoes, toddler",1.0,0.1,11.73,52.0,0.9,57.0,0.015
171370,"Babyfood, pretzels",10.8,2.0,82.2,397.0,2.3,269.0,0.4
171340,"Babyfood, prunes, without vitamin c, strained",1.0,0.2,23.52,100.0,2.7,1.0,0.02
172257,"Babyfood, ravioli, cheese filled, with tomato sauce",3.6,2.2,16.3,99.0,0.1,282.0,0.96
167728,"Babyfood, rice and apples, dry",6.7,2.4,86.89,396.0,3.0,16.0,0.503
168975,"Babyfood, rice cereal, dry, EARTHS BEST ORGANIC WHOLE GRAIN, fortified only with iron",7.5,4.9,78.06,386.0,0.5,7.0,0.919
173485,"Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars",0.82,2.24,76.61,330.0,2.0,14.0,0.364
173520,"Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS",14.29,4.0,71.82,380.0,2.3,286.0,2.236
172255,"Babyfood, tropical fruit medley",0.31,0.14,12.22,46.0,1.3,0.0,0.0
169864,"Babyfood, vegetable and brown rice, strained",1.9,1.5,12.1,69.0,1.1,14.0,0.14
173510,"Babyfood, vegetable, butternut squash and corn",2.0,0.6,9.26,50.0,2.0,5.0,0.095
173504,"Babyfood, vegetable, green beans and potatoes",2.2,1.9,9.0,62.0,1.4,18.0,1.117
173505,"Babyfood, vegetables, beets, strained",1.3,0.1,7.7,34.0,1.9,83.0,0.016
173507,"Babyfood, vegetables, carrots, junior",0.8,0.2,7.2,32.0,1.7,49.0,0.036
173506,"Babyfood, vegetables, carrots, strained",0.8,0.1,6.0,26.0,1.7,69.0,0.018
171334,"Babyfood, vegetables, corn, creamed, junior",1.4,0.4,16.25,65.0,2.1,52.0,0.074
172280,"Babyfood, vegetables, corn, creamed, strained",1.4,0.4,14.1,57.0,2.1,43.0,0.076
172284,"Babyfood, vegetables, garden vegetable, strained",2.3,0.2,6.8,32.0,1.5,31.0,0.035
172272,"Babyfood, vegetables, green beans, junior",1.2,0.1,5.8,24.0,1.9,5.0,0.023
172271,"Babyfood, vegetables, green beans, strained",1.2,0.17,6.29,27.0,2.2,7.0,0.039
172283,"Babyfood, vegetables, mix vegetables junior",1.4,0.4,8.2,36.0,1.5,36.0,0.079
173515,"Babyfood, vegetables, mix vegetables strained",1.0,0.5,8.25,36.0,1.5,0.0,0.089
170939,"Babyfood, vegetables, peas, strained",3.27,0.43,8.36,50.0,2.0,5.0,0.07
170941,"Babyfood, vegetables, spinach, creamed, strained",2.5,1.3,5.7,37.0,1.8,49.0,0.702
172275,"Babyfood, vegetables, squash, junior",0.81,0.2,5.73,24.0,0.9,5.0,0.02
172274,"Babyfood, vegetables, squash, strained",0.81,0.2,5.73,28.0,0.9,5.0,0.02
172276,"Babyfood, vegetables, sweet potatoes strained",1.1,0.1,13.2,57.0,1.5,22.0,0.021
172277,"Babyfood, vegetables, sweet potatoes, junior",1.1,0.1,14.0,60.0,1.5,18.0,0.021
172253,"Babyfood, water, bottled, GERBER, without added fluoride",0.0,0.0,0.0,0.0,0.0,0.0,0.0
170987,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added DHA fortified",3.4,3.53,13.22,98.0,0.3,41.0,1.84
170990,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",3.05,3.08,13.0,92.0,0.6,38.0,1.582
174602,Bacon and beef sticks,29.1,44.2,0.8,517.0,0.0,1420.0,16.0
169893,"Bacon bits, meatless",32.0,25.9,28.6,476.0,10.2,1770.0,4.055
172439,"Bacon, meatless",11.69,29.52,5.31,309.0,2.6,1465.0,4.622
168382,"Bacon, pre-sliced, reduced/low sodium, unprepared",12.53,39.27,0.83,407.0,0.0,470.0,
171640,"Bacon, turkey, low sodium",13.33,20.0,4.8,253.0,0.0,900.0,6.667
171639,"Bacon, turkey, microwaved",29.5,25.87,4.24,368.0,0.0,2021.0,6.933
174592,"Bacon, turkey, unprepared",15.94,16.93,1.89,226.0,,1069.0,4.52
172664,"Bagels, cinnamon-raisin",9.8,1.7,55.2,274.0,2.3,407.0,0.274
172665,"Bagels, cinnamon-raisin, toasted",10.6,1.8,59.3,294.0,2.5,370.0,0.295
174901,"Bagels, egg",10.6,2.1,53.0,278.0,2.3,505.0,0.421
171852,"Bagels, multigrain",9.9,1.24,47.47,241.0,6.2,359.0,0.0
172666,"Bagels, oat bran",10.7,1.2,53.3,255.0,3.6,590.0,0.191
174899,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",10.56,1.32,52.38,264.0,1.6,422.0,0.36
174900,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",11.14,1.43,57.39,287.0,1.8,457.0,0.229
175049,"Bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",10.5,1.6,53.4,275.0,2.3,534.0,0.22
175050,"Bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",10.5,1.6,53.4,275.0,2.3,534.0,0.22
175051,"Bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",10.5,1.6,53.4,275.0,2.3,534.0,0.22
167533,"Bagels, wheat",10.2,1.53,48.89,250.0,4.1,439.0,0.0
174092,"Bagels, whole grain white",9.3,0.0,54.52,255.0,4.7,372.0,0.0
169584,"Baking chocolate, MARS SNACKFOOD US, M&M's Milk Chocolate Mini Baking Bits",4.78,23.36,68.4,502.0,2.7,68.0,14.466
169581,"Baking chocolate, MARS SNACKFOOD US, M&M's Semisweet Chocolate Mini Baking Bits",4.44,26.15,65.96,517.0,6.7,2.0,15.618
167999,"Baking chocolate, mexican, squares",3.64,15.59,77.41,426.0,4.0,3.0,8.606
167567,"Baking chocolate, unsweetened, liquid",12.1,47.7,36.2,472.0,18.1,12.0,25.29
167568,"Baking chocolate, unsweetened, squares",14.32,52.31,28.42,642.0,16.6,24.0,32.277
168495,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",3.6,0.2,6.16,32.0,1.9,249.0,
168392,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",3.6,0.2,6.68,34.0,1.9,13.0,0.032
168391,"Balsam-pear (bitter gourd), leafy tips, raw",5.3,0.69,3.29,30.0,,11.0,
168496,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",0.84,0.18,4.32,19.0,2.0,242.0,
168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",0.84,0.18,4.32,19.0,2.0,6.0,0.014
168393,"Balsam-pear (bitter gourd), pods, raw",1.0,0.17,3.7,17.0,2.8,5.0,
169212,"Bamboo shoots, canned, drained solids",1.72,0.4,3.22,19.0,1.4,7.0,0.092
168497,"Bamboo shoots, cooked, boiled, drained, with salt",1.53,0.22,1.52,11.0,1.0,240.0,0.051
169211,"Bamboo shoots, cooked, boiled, drained, without salt",1.53,0.22,1.92,12.0,1.0,4.0,0.051
169210,"Bamboo shoots, raw",2.6,0.3,5.2,27.0,2.2,4.0,0.069
173945,"Bananas, dehydrated, or banana powder",3.89,1.81,88.28,346.0,9.9,3.0,0.698
173944,"Bananas, raw",1.09,0.33,22.84,89.0,2.6,1.0,0.112
167806,Baobab powder,3.69,0.47,79.65,250.0,44.5,10.0,0.244
171601,"Barbecue loaf, pork, beef",15.84,8.9,6.4,173.0,0.0,1334.0,3.17
169739,Barley flour or meal,10.5,1.6,74.52,345.0,10.1,4.0,0.335
169740,Barley malt flour,10.28,1.84,78.3,361.0,7.1,11.0,0.386
170283,"Barley, hulled",12.48,2.3,73.48,354.0,17.3,12.0,0.482
170285,"Barley, pearled, cooked",2.26,0.44,28.22,123.0,3.8,3.0,0.093
170284,"Barley, pearled, raw",9.91,1.16,77.72,352.0,15.6,9.0,0.244
172232,"Basil, fresh",3.15,0.64,2.65,23.0,1.6,4.0,0.041
173789,"Beans, adzuki, mature seed, cooked, boiled, with salt",7.52,0.1,24.77,128.0,7.3,244.0,0.036
173729,"Beans, adzuki, mature seeds, canned, sweetened",3.8,0.03,55.01,237.0,,218.0,0.011
173728,"Beans, adzuki, mature seeds, cooked, boiled, without salt",7.52,0.1,24.77,128.0,7.3,8.0,0.036
173727,"Beans, adzuki, mature seeds, raw",19.87,0.53,62.9,329.0,12.7,5.0,0.191
168128,"Beans, baked, canned, no salt added",4.8,0.4,20.49,105.0,5.5,1.0,0.103
175182,"Beans, baked, canned, plain or vegetarian",4.75,0.37,21.14,94.0,4.1,343.0,0.071
175183,"Beans, baked, canned, with beef",6.38,3.45,16.91,121.0,,475.0,1.677
175184,"Beans, baked, canned, with franks",6.75,6.57,15.39,142.0,6.9,430.0,2.352
175185,"Beans, baked, canned, with pork",5.19,1.55,19.99,106.0,5.5,414.0,0.599
173732,"Beans, baked, canned, with pork and sweet sauce",4.52,0.89,21.57,105.0,4.4,391.0,0.231
173733,"Beans, baked, canned, with pork and tomato sauce",5.15,0.93,18.69,94.0,4.0,437.0,0.293
173731,"Beans, baked, home prepared",5.54,5.15,21.63,155.0,5.5,422.0,1.948
175188,"Beans, black turtle, mature seeds, canned",6.03,0.29,16.55,91.0,6.9,384.0,0.075
175239,"Beans, black turtle, mature seeds, cooked, boiled, with salt",8.18,0.35,24.35,130.0,8.3,239.0,0.089
175187,"Beans, black turtle, mature seeds, cooked, boiled, without salt",8.18,0.35,24.35,130.0,8.3,3.0,0.089
175186,"Beans, black turtle, mature seeds, raw",21.25,0.9,63.25,339.0,15.5,9.0,0.232
175238,"Beans, black, mature seeds, canned, low sodium",6.03,0.29,16.55,91.0,6.9,138.0,0.075
175237,"Beans, black, mature seeds, cooked, boiled, with salt",8.86,0.54,23.71,132.0,8.7,237.0,0.139
173735,"Beans, black, mature seeds, cooked, boiled, without salt",8.86,0.54,23.71,132.0,8.7,1.0,0.139
173734,"Beans, black, mature seeds, raw",21.6,1.42,62.36,341.0,15.5,5.0,0.366
169065,"Beans, chili, barbecue, ranch style, cooked",5.0,1.0,16.9,97.0,4.2,725.0,0.145
173737,"Beans, cranberry (roman), mature seeds, canned",5.54,0.28,15.12,83.0,6.3,332.0,0.072
